---------------------------------------------------- beginning of /proc/kmsg
K 01-01 00:00:03.998 I KERNEL                                       : NET: Registered protocol family 15
K 01-01 00:00:03.998 I KERNEL                                       : 8021q: 802.1Q VLAN Support v1.8
K 01-01 00:00:03.998 N KERNEL                                       : Registering the dns_resolver key type
K 01-01 00:00:04.018 I KERNEL                                       : VFP support v0.3: implementor 41 architecture 3 part 30 variant 9 rev 2
K 01-01 00:00:04.026 I KERNEL                                       :  mmcblk0boot0: unknown partition table
K 01-01 00:00:04.026 I KERNEL                                       : ThumbEE CPU extension supported.
K 01-01 00:00:04.037 W KERNEL                                       : i2c-core: driver [siihdmi] using legacy suspend method
K 01-01 00:00:04.043 W KERNEL                                       : i2c-core: driver [siihdmi] using legacy resume method
K 01-01 00:00:05.500 I KERNEL                                       : p7mu-rtc p7mu-rtc: setting system clock to 1970-01-01 00:00:05 UTC (5)
K 01-01 00:00:05.520 I KERNEL                                       : ALSA device list:
K 01-01 00:00:05.522 I KERNEL                                       :   No soundcards found.
U 01-01 00:58:08.960 N PLRM_imaging(palermo-128/MainLoop-204)       : Sunshine S/N = 
U 01-01 00:58:08.960 N PLRM_imaging(palermo-128/MainLoop-204)       : FlightUUID = 37EA92E9312504C324981C79836FB0FF
U 01-01 00:58:08.960 N PLRM_imaging(palermo-128/MainLoop-204)       : ---------------------------------------------
U 01-01 00:58:08.960 I LIBIMAG_FSM (palermo-128/Img_FSM-251)        : State Changed: Ready(2) -> SingleShot_Starting(3)
U 01-01 00:58:08.960 I pomp_comm_c (civetitf-130/civetitf-200)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:58:08.963 I PLRM_server (palermo-128/MainLoop-204)       : event_imu_heating_status: id=0 status=1
U 01-01 00:58:08.964 I pomp_comm_c (mtp-server-226/client_pomp-253) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_IMU_HEATING_STATUS
U 01-01 00:58:08.965 I pomp_comm_c (civetitf-130/client_pomp-199)   : client_generated_message_handler: received event SICILIA_ASYNC_EVT_IMU_HEATING_STATUS
U 01-01 00:58:08.983 I tlmblackbox (telemetryd-135)                 : Closing file '/data/blackbox/sequoia_param.dat'
U 01-01 00:58:09.012 I tlmblackbox (telemetryd-135)                 : setLogDir '/data/medias/DCIM/0072'
U 01-01 00:58:09.035 I tlmblackbox (telemetryd-135)                 : setEnabled 1
U 01-01 00:58:09.035 I tlmblackbox (telemetryd-135)                 : rotate logs: '/data/medias/DCIM/0072/sequoia_param.dat.3' -> '/data/medias/DCIM/0072/sequoia_param.dat.4'
U 01-01 00:58:09.036 I tlmblackbox (telemetryd-135)                 : rotate logs: '/data/medias/DCIM/0072/sequoia_param.dat.2' -> '/data/medias/DCIM/0072/sequoia_param.dat.3'
U 01-01 00:58:09.036 I tlmblackbox (telemetryd-135)                 : rotate logs: '/data/medias/DCIM/0072/sequoia_param.dat.1' -> '/data/medias/DCIM/0072/sequoia_param.dat.2'
U 01-01 00:58:09.036 I tlmblackbox (telemetryd-135)                 : rotate logs: '/data/medias/DCIM/0072/sequoia_param.dat' -> '/data/medias/DCIM/0072/sequoia_param.dat.1'
U 01-01 00:58:09.037 I tlmblackbox (telemetryd-135)                 : Creating file '/data/medias/DCIM/0072/sequoia_param.dat'
U 01-01 00:58:09.576 I LIBPHOTO_R2R(palermo-128/Img_FSM-251)        : R2R: mmap buffer 0: 0x6c538000
U 01-01 00:58:09.577 I LIBPHOTO_R2R(palermo-128/Img_FSM-251)        : R2R: mmap buffer 1: 0x6ae70000
U 01-01 00:58:09.578 I LIBPHOTO_R2R(palermo-128/Img_FSM-251)        : R2R: mmap buffer 2: 0x697a8000
U 01-01 00:58:09.578 I LIBPHOTO_R2R(palermo-128/Img_FSM-251)        : R2R: mmap buffer 3: 0x680e0000
U 01-01 00:58:09.583 I libHAL      (palermo-128/Img_FSM-251)        : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev0 associated to dev /dev/video0
U 01-01 00:58:10.417 I libHAL      (palermo-128/Img_FSM-251)        : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev5 associated to dev /dev/video4
U 01-01 00:58:10.480 I libHAL      (palermo-128/Img_FSM-251)        : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev4 associated to dev /dev/video3
U 01-01 00:58:10.548 I libHAL      (palermo-128/Img_FSM-251)        : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev3 associated to dev /dev/video2
U 01-01 00:58:10.612 I libHAL      (palermo-128/Img_FSM-251)        : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev2 associated to dev /dev/video1
U 01-01 00:58:10.679 I LIBCAM_V4L2 (palermo-128/Img_FSM-331)        : Run cam /dev/video0 in multithreaded mode
U 01-01 00:58:10.690 I pomp_comm_c (mtp-server-226/client_pomp-253) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_CAPTURE_STATUS
U 01-01 00:58:10.691 I PLRM_server (palermo-128/Img_FSM-251)        : New status: 0x00001001
U 01-01 00:58:10.692 I pomp_comm_c (mtp-server-226/client_pomp-253) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_STATUS
U 01-01 00:58:10.693 I pomp_comm_c (civetitf-130/client_pomp-199)   : client_generated_message_handler: received event SICILIA_ASYNC_EVT_STATUS
U 01-01 00:58:10.863 I LIBIMAG_MAIN(palermo-128/Img_MainCam-331)    : PhotoSystemInternal::onStart
U 01-01 00:58:10.863 I LIBIMAG_MAIN(palermo-128/Img_MainCam-331)    : PhotoSystemInternal::onStart maincam capture
U 01-01 00:58:10.866 I IMAGING_P2A (palermo-128/Img_2A-333)         : STATS 2A CROP: [ 256, 240]-[4351,3215]
U 01-01 00:58:10.866 I IMAGING_P2A (palermo-128/Img_2A-333)         : 2A INPUT ROI: [ 256, 240]-[4351,3215]
U 01-01 00:58:11.365 I LIBIMAG_2A  (palermo-128/Img_2A-333)         : 2A processed in 0.059337 seconds (r2r=0.054751s copy=0.000697s tds=0.003492s)
U 01-01 00:58:11.524 I LIBIMAG_MAIN(palermo-128/Img_MonoCams-326)   : PhotoSystemInternal::onStart
U 01-01 00:58:11.524 I LIBIMAG_MAIN(palermo-128/Img_MonoCams-326)   : PhotoSystemInternal::onStart monocams capture
U 01-01 00:58:11.525 I LIBIMAG_FSM (palermo-128/Img_FSM-251)        : State Changed: SingleShot_Starting(3) -> SingleShot_WaitingAE(4)
U 01-01 00:58:11.528 I LIBIMAG_2A  (palermo-128/Img_2A-333)         : 2A processed in 0.055519 seconds (r2r=0.050243s copy=0.001587s tds=0.003294s)
U 01-01 00:58:11.694 I LIBIMAG_2A  (palermo-128/Img_2A-333)         : 2A processed in 0.054310 seconds (r2r=0.049899s copy=0.000765s tds=0.003263s)
U 01-01 00:58:11.803 I pomp_comm_s (palermo-128/MainLoop-204)       : server_generated_message_handler: received event SICILIA_CTRL_CAPTURE_STOP
U 01-01 00:58:11.803 I pomp_comm_c (civetitf-130/civetitf-200)      : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:58:11.803 E civetitf    (civetitf-130/civetitf-200)      : COMMAND 10 >> Not available
U 01-01 00:58:11.820 E civetitf    (civetitf-130/civetweb-worker-180): Getting path
U 01-01 00:58:11.863 I LIBIMAG_2A  (palermo-128/Img_2A-333)         : 2A processed in 0.056183 seconds (r2r=0.050817s copy=0.000853s tds=0.004065s)
U 01-01 00:58:12.029 I LIBIMAG_2A  (palermo-128/Img_2A-333)         : 2A processed in 0.056095 seconds (r2r=0.051723s copy=0.000697s tds=0.003263s)
U 01-01 00:58:12.192 I LIBIMAG_FSM (palermo-128/Img_FSM-251)        : TIMED EVENT (ticks=1)
U 01-01 00:58:12.192 I LIBIMAG_FSM (palermo-128/Img_FSM-251)        : State Changed: SingleShot_WaitingAE(4) -> SingleShot_Taking(5)
U 01-01 00:58:12.193 I pomp_comm_c (mtp-server-226/client_pomp-253) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_CAPTURE_STATUS
U 01-01 00:58:12.197 I LIBIMAG_2A  (palermo-128/Img_2A-333)         : 2A processed in 0.057357 seconds (r2r=0.050441s copy=0.000694s tds=0.005816s)
U 01-01 00:58:12.359 I LIBIMAG_2A  (palermo-128/Img_2A-333)         : 2A processed in 0.053652 seconds (r2r=0.049209s copy=0.000693s tds=0.003378s)
U 01-01 00:58:12.447 I LIBIMAG_FSM (palermo-128/Img_FSM-251)        : EX TIMED EVENT #0 (ticks=1)
U 01-01 00:58:12.526 I LIBIMAG_FSM (palermo-128/Img_FSM-251)        : EX TIMED EVENT #2 (ticks=1)
U 01-01 00:58:12.526 I LIBIMAG_2A  (palermo-128/Img_2A-333)         : 2A processed in 0.053860 seconds (r2r=0.049277s copy=0.000821s tds=0.003252s)
U 01-01 00:58:12.538 I LIBIMAG_FSM (palermo-128/Img_FSM-251)        : EX TIMED EVENT #2 (ticks=1)
U 01-01 00:58:12.559 I LIBIMAG_MAIN(palermo-128/Img_MonoCams-326)   : PhotoSystem::onCaptureDone: seq=0  timestamp=3492.548368  wallclock=3493.994412 (/dev/video4 fps=30.013742)
U 01-01 00:58:12.559 I LIBIMAG_MAIN(palermo-128/Img_MonoCams-326)   : Frame pushed in workqueue 1, count=1
U 01-01 00:58:12.559 I LIBIMAG_MAIN(palermo-128/Img_MonoCams-326)   : PhotoSystem::onCaptureDone: seq=0  timestamp=3492.548368  wallclock=3493.997164 (/dev/video3 fps=30.013742)
U 01-01 00:58:12.559 I LIBIMAG_MAIN(palermo-128/Img_MonoCams-326)   : Frame pushed in workqueue 1, count=1
U 01-01 00:58:12.559 I LIBIMAG_MAIN(palermo-128/Img_MonoCams-326)   : PhotoSystem::onCaptureDone: seq=0  timestamp=3492.548368  wallclock=3493.999790 (/dev/video2 fps=30.013742)
U 01-01 00:58:12.559 I LIBIMAG_MAIN(palermo-128/Img_MonoCams-326)   : Frame pushed in workqueue 1, count=2
U 01-01 00:58:12.559 I LIBIMAG_MAIN(palermo-128/Img_MonoCams-326)   : PhotoSystem::onCaptureDone: seq=0  timestamp=3492.548368  wallclock=3494.002797 (/dev/video1 fps=30.013742)
U 01-01 00:58:12.560 I LIBIMAG_MAIN(palermo-128/Img_MonoCams-326)   : Frame pushed in workqueue 1, count=3
U 01-01 00:58:12.639 I LIBIMAG_FSM (palermo-128/Img_FSM-251)        : EX TIMED EVENT #1 (ticks=1)
K 01-01 00:00:05.539 I KERNEL                                       : EXT4-fs (mmcblk0p4): mounted filesystem with ordered data mode. Opts: (null)
K 01-01 00:00:05.547 I KERNEL                                       : VFS: Mounted root (ext4 filesystem) readonly on device 179:4.
K 01-01 00:00:05.554 W KERNEL                                       : mmc1: card claims to support voltages below the defined range. These will be ignored.
K 01-01 00:00:05.555 I KERNEL                                       : Freeing init memory: 224K
K 01-01 00:00:05.555 I KERNEL                                       : Write protecting the kernel text section 80008000 - 80826000
K 01-01 00:00:05.625 W KERNEL                                       : mmc1: queuing unknown CIS tuple 0x91 (3 bytes)
K 01-01 00:00:05.635 I KERNEL                                       : mmc1: new high speed SDIO card at address 0001
K 01-01 00:00:05.736 I KERNEL                                       : created 128K log 'ulog_kmsgd'
K 01-01 00:00:05.833 I KERNEL                                       : EXT4-fs (mmcblk0p6): barriers disabled
K 01-01 00:00:06.813 I KERNEL                                       : EXT4-fs (mmcblk0p6): recovery complete
K 01-01 00:00:06.815 I KERNEL                                       : EXT4-fs (mmcblk0p6): mounted filesystem with writeback data mode. Opts: discard,data=writeback,nobarrier
K 01-01 00:00:06.818 I KERNEL                                       : EXT4-fs (mmcblk0p7): barriers disabled
K 01-01 00:00:06.821 I KERNEL                                       : EXT4-fs (mmcblk0p7): recovery complete
K 01-01 00:00:06.821 I KERNEL                                       : EXT4-fs (mmcblk0p7): mounted filesystem with writeback data mode. Opts: discard,data=writeback,nobarrier
K 01-01 00:00:06.824 I KERNEL                                       : EXT4-fs (mmcblk0p5): barriers disabled
K 01-01 00:00:06.826 I KERNEL                                       : EXT4-fs (mmcblk0p5): mounted filesystem with writeback data mode. Opts: data=writeback,nobarrier
K 01-01 00:00:07.203 I KERNEL                                       : udev[82]: starting version 164
K 01-01 00:00:07.508 I KERNEL                                       : Loading modules backported from Linux version R8.5-0-gcb51164
K 01-01 00:00:07.508 I KERNEL                                       : Backport generated by backports.git R8.4-0-g0d46f43
K 01-01 00:00:07.521 I KERNEL                                       : EXT4-fs (mmcblk0p5): re-mounted. Opts: (null)
K 01-01 00:00:07.767 W KERNEL                                       : tsl2591: module is from the staging directory, the quality is unknown, you have been warned.
K 01-01 00:00:07.895 I KERNEL                                       : cfg80211: Calling CRDA to update world regulatory domain
K 01-01 00:00:08.536 I KERNEL                                       : usbcore: registered new interface driver sicilia-irradiance
K 01-01 00:00:08.959 I KERNEL                                       : wlcore: wl18xx HW: 183x or 180x, PG 2.2 (ROM 0x11)
K 01-01 00:00:09.007 I KERNEL                                       : wlcore: loaded
K 01-01 00:00:09.007 I KERNEL                                       : wlcore: driver version: 
K 01-01 00:00:09.007 I KERNEL                                       : wlcore: compilation time: Fri Jun  2 18:29:38 2017
K 01-01 00:00:09.437 E KERNEL                                       : android_usb: already disabled
K 01-01 00:00:10.462 E KERNEL                                       : android_usb: already disabled
K 01-01 00:00:10.463 I KERNEL                                       : mtp_bind_config
K 01-01 00:00:10.465 I KERNEL                                       : rndis_function_bind_config MAC: 00:00:00:00:00:00
K 01-01 00:00:10.465 W KERNEL                                       :  gadget: using random self ethernet address
K 01-01 00:00:10.465 W KERNEL                                       :  gadget: using random host ethernet address
K 01-01 00:00:10.468 I KERNEL                                       : rndis0: MAC 46:6d:d4:2f:4c:32
K 01-01 00:00:10.468 I KERNEL                                       : rndis0: HOST MAC 6e:14:b9:ab:d9:8e
K 01-01 00:00:10.634 I KERNEL                                       : android_work: did not send uevent (0 0   (null))
K 01-01 00:00:10.749 I KERNEL                                       : android_work: sent uevent USB_STATE=CONNECTED
K 01-01 00:00:10.752 I KERNEL                                       : android_work: sent uevent USB_STATE=DISCONNECTED
K 01-01 00:00:10.825 I KERNEL                                       : ADDRCONF(NETDEV_UP): rndis0: link is not ready
K 01-01 00:00:10.888 I KERNEL                                       : android_work: sent uevent USB_STATE=CONNECTED
K 01-01 00:00:10.899 I KERNEL                                       :  gadget: high-speed config #1: android
K 01-01 00:00:10.903 I KERNEL                                       : ADDRCONF(NETDEV_CHANGE): rndis0: link becomes ready
K 01-01 00:00:10.904 I KERNEL                                       : android_work: sent uevent USB_STATE=CONFIGURED
K 01-01 00:00:16.908 I KERNEL                                       : mtp_open
K 01-01 00:00:19.496 I KERNEL                                       : wlcore: PHY firmware version: Rev 8.2.0.0.224
K 01-01 00:00:19.605 I KERNEL                                       : wlcore: firmware booted (Rev 8.9.0.0.31)
K 01-01 00:00:19.652 I KERNEL                                       : ADDRCONF(NETDEV_UP): wlan0: link is not ready
K 01-01 00:00:20.915 I KERNEL                                       : wlcore: down
K 01-01 00:00:20.953 I KERNEL                                       : cfg80211: Calling CRDA to update world regulatory domain
K 01-01 00:00:21.105 D KERNEL                                       : rndis0: no IPv6 routers present
K 01-01 00:00:22.096 I KERNEL                                       : ADDRCONF(NETDEV_CHANGE): wlan0: link becomes ready
K 01-01 00:00:32.455 D KERNEL                                       : wlan0: no IPv6 routers present
K 01-01 00:07:25.193 I KERNEL                                       : Powering on maincam
K 01-01 00:07:25.303 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:07:25.368 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:07:25.368 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:07:25.368 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:07:25.369 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 00:07:27.822 I KERNEL                                       : Powering off maincam
K 01-01 00:10:18.018 I KERNEL                                       : Powering on maincam
K 01-01 00:10:18.135 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:10:18.196 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:10:18.196 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:10:18.196 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
U 01-01 00:58:12.640 I LIBIMAG_ISP (palermo-128/Img_MainCam-331)    : ISPProcessing::onCaptureDone: seq=0  timestamp=3492.638673  wallclock=3494.084528 (/dev/video0 [0]  fps=6.000600)
U 01-01 00:58:12.703 I LIBIMAG_2A  (palermo-128/Img_2A-333)         : 2A processed in 0.064228 seconds (r2r=0.059414s copy=0.000955s tds=0.003452s)
U 01-01 00:58:12.706 I LIBIMAG_ISP (palermo-128/Img_MainCam-331)    : Image 0 process by ISP in 0.066077s
U 01-01 00:58:12.706 I LIBIMAG_MAIN(palermo-128/Img_MainCam-331)    : PhotoSystem::onCaptureDone: seq=0  timestamp=3492.638673  wallclock=3494.084528 (/dev/video0 fps=6.000600)
U 01-01 00:58:12.706 I LIBIMAG_MAIN(palermo-128/Img_MainCam-331)    : Frame pushed in workqueue 2, count=1
U 01-01 00:58:12.706 I LIBIMAG_MAIN(palermo-128/Img_MainCam-331)    : Capture #0 full completed
U 01-01 00:58:12.707 I pomp_comm_c (mtp-server-226/client_pomp-253) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_CAPTURE_STATUS
U 01-01 00:58:12.708 I pomp_comm_c (mtp-server-226/client_pomp-253) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_SNAPSHOT
U 01-01 00:58:12.709 I LIBIMAG_FSM (palermo-128/Img_FSM-251)        : State Changed: SingleShot_Taking(5) -> SingleShot_Stopping(6)
U 01-01 00:58:12.709 I pomp_comm_c (civetitf-130/client_pomp-199)   : client_generated_message_handler: received event SICILIA_ASYNC_EVT_SNAPSHOT
U 01-01 00:58:12.861 I LIBIMAG_2A  (palermo-128/Img_2A-333)         : 2A processed in 0.055059 seconds (r2r=0.050570s copy=0.000698s tds=0.003377s)
U 01-01 00:58:13.014 I LIBIMAG_MAIN(palermo-128/Img_MonoCams-326)   : PhotoSystemInternal::onStop
U 01-01 00:58:13.048 I LIBIMAG_MAIN(palermo-128/Img_Writer1-208)    : PhotoSystem::frame_consumer[1]: timestamp=3492.548368 (/dev/video4) delay=500ms
U 01-01 00:58:13.048 E PLRM_imaging(palermo-128/Img_Writer1-208)    : Failed to get back gps data
U 01-01 00:58:13.097 N LIBIMAG_MAIN(palermo-128/Img_Writer1-208)    : Wrote /data/medias/DCIM/0072/IMG_700101_005813_0000_NIR.TIF
U 01-01 00:58:13.097 I LIBIMAG_MAIN(palermo-128/Img_Writer1-208)    : TIFF processed in 0.049307 seconds
U 01-01 00:58:13.098 I PLRM_imaging(palermo-128/Img_Writer1-208)    : Photo Record Id = /data/medias/DCIM/0072/IMG_700101_005813_0000_NIR.TIF
U 01-01 00:58:13.100 I LIBIMAG_MAIN(palermo-128/Img_Writer1-208)    : PhotoSystem::frame_consumer[1]: timestamp=3492.548368 (/dev/video3) delay=552ms
U 01-01 00:58:13.100 E PLRM_imaging(palermo-128/Img_Writer1-208)    : Failed to get back gps data
U 01-01 00:58:13.138 I LIBIMAG_MAIN(palermo-128/Img_Writer2-209)    : PhotoSystem::frame_consumer[2]: timestamp=3492.638673 (/dev/video0) delay=500ms
U 01-01 00:58:13.147 N LIBIMAG_MAIN(palermo-128/Img_Writer1-208)    : Wrote /data/medias/DCIM/0072/IMG_700101_005813_0000_REG.TIF
U 01-01 00:58:13.147 I LIBIMAG_MAIN(palermo-128/Img_Writer1-208)    : TIFF processed in 0.047271 seconds
U 01-01 00:58:13.147 I PLRM_imaging(palermo-128/Img_Writer1-208)    : Photo Record Id = /data/medias/DCIM/0072/IMG_700101_005813_0000_REG.TIF
U 01-01 00:58:13.152 I LIBIMAG_MAIN(palermo-128/Img_Writer1-208)    : PhotoSystem::frame_consumer[1]: timestamp=3492.548368 (/dev/video2) delay=604ms
U 01-01 00:58:13.160 E PLRM_imaging(palermo-128/Img_Writer2-209)    : Failed to get back gps data
U 01-01 00:58:13.160 E PLRM_imaging(palermo-128/Img_Writer1-208)    : Failed to get back gps data
U 01-01 00:58:13.210 N LIBIMAG_MAIN(palermo-128/Img_Writer1-208)    : Wrote /data/medias/DCIM/0072/IMG_700101_005813_0000_RED.TIF
U 01-01 00:58:13.210 I LIBIMAG_MAIN(palermo-128/Img_Writer1-208)    : TIFF processed in 0.049626 seconds
U 01-01 00:58:13.210 I PLRM_imaging(palermo-128/Img_Writer1-208)    : Photo Record Id = /data/medias/DCIM/0072/IMG_700101_005813_0000_RED.TIF
U 01-01 00:58:13.215 I LIBIMAG_MAIN(palermo-128/Img_Writer1-208)    : PhotoSystem::frame_consumer[1]: timestamp=3492.548368 (/dev/video1) delay=667ms
U 01-01 00:58:13.216 E PLRM_imaging(palermo-128/Img_Writer1-208)    : Failed to get back gps data
U 01-01 00:58:13.267 N LIBIMAG_MAIN(palermo-128/Img_Writer1-208)    : Wrote /data/medias/DCIM/0072/IMG_700101_005814_0000_GRE.TIF
U 01-01 00:58:13.267 I LIBIMAG_MAIN(palermo-128/Img_Writer1-208)    : TIFF processed in 0.050693 seconds
U 01-01 00:58:13.267 I PLRM_imaging(palermo-128/Img_Writer1-208)    : Photo Record Id = /data/medias/DCIM/0072/IMG_700101_005814_0000_GRE.TIF
U 01-01 00:58:13.305 I LIBIMAG_MAIN(palermo-128/Img_MainCam-331)    : PhotoSystemInternal::onStop
U 01-01 00:58:13.306 I LIBIMAG_FSM (palermo-128/Img_FSM-251)        : State Changed: SingleShot_Stopping(6) -> SingleShot_Stopped(7)
U 01-01 00:58:13.306 I LIBIMAG_MAIN(palermo-128/Img_FSM-251)        : check_capture_ended: not ready: pending=1 remain=1
U 01-01 00:58:13.306 I LIBIMAG_MAIN(palermo-128/Img_FSM-251)        : | id=0 reqcount=5 succeed=5 failed=0 recorded=4
U 01-01 00:58:13.632 I LIBPHOTO_JPG(palermo-128/Img_Writer2-209)    : [JPEGCreator::nv12compress] dt3=0.000001s dt4=0.467978s <avg dt3=0.000001s dt4=0.458306s>
U 01-01 00:58:13.632 I LIBPHOTO_JPG(palermo-128/Img_Writer2-209)    : [JPEGCreator] Compression:0.468132s
U 01-01 00:58:13.662 I LIBPHOTO_JPG(palermo-128/Img_Writer2-209)    : [JPEGCreator] Write:0.029435s
U 01-01 00:58:13.663 N LIBIMAG_MAIN(palermo-128/Img_Writer2-209)    : Wrote /data/medias/DCIM/0072/IMG_700101_005814_0000_RGB.JPG
U 01-01 00:58:13.663 I LIBIMAG_MAIN(palermo-128/Img_Writer2-209)    : JPEG processed in 0.503359 seconds
U 01-01 00:58:13.663 I PLRM_imaging(palermo-128/Img_Writer2-209)    : Photo Record Id = /data/medias/DCIM/0072/IMG_700101_005814_0000_RGB.JPG
U 01-01 00:58:13.665 I LIBIMAG_MAIN(palermo-128/Img_Writer2-209)    : Capture #0 completly recorded
U 01-01 00:58:13.682 I LIBIMAG_MAIN(palermo-128/Img_Writer2-209)    : Sync file-system...
U 01-01 00:58:14.013 I LIBIMAG_MAIN(palermo-128/Img_Writer2-209)    : Sync file-system done
U 01-01 00:58:14.013 I PLRM_imaging(palermo-128/Img_Writer2-209)    : onRecordSessionDone
U 01-01 00:58:14.013 I LIBIMAG_FSM (palermo-128/Img_FSM-251)        : State Changed: SingleShot_Stopped(7) -> Ready(2)
U 01-01 00:58:14.014 E PLRM_sensors(palermo-128/Img_FSM-251)        : Not connected to irradiance sensors
U 01-01 00:58:14.014 I sensors     (sensors_main-129/server_pomp-144): [SERVER_POMP] server_event_cb : event=2(MSG) conn=0x76800468 msg=0x76801640
U 01-01 00:58:14.014 I sensors     (sensors_main-129/server_pomp-144): [SERVER_POMP] HEATING_IMU_STOP (old f_heat_off: FALSE)
U 01-01 00:58:14.014 I PLRM_server (palermo-128/MainLoop-204)       : event_imu_heating_status: id=0 status=0
U 01-01 00:58:14.014 I tlmblackbox (telemetryd-135)                 : setEnabled 0
U 01-01 00:58:14.016 I pomp_comm_c (civetitf-130/client_pomp-199)   : client_generated_message_handler: received event SICILIA_ASYNC_EVT_IMU_HEATING_STATUS
U 01-01 00:58:14.019 I pomp_comm_c (mtp-server-226/client_pomp-253) : client_generated_message_handler: received event SICILIA_ASYNC_EVT_IMU_HEATING_STATUS
U 01-01 00:58:14.024 I tlmblackbox (telemetryd-135)                 : Closing file '/data/medias/DCIM/0072/sequoia_param.dat'
U 01-01 00:58:14.032 I tlmblackbox (telemetryd-135)                 : setLogDir '/data/blackbox'
U 01-01 00:58:14.040 I tlmblackbox (telemetryd-135)                 : setEnabled 1
U 01-01 00:58:14.040 I tlmblackbox (telemetryd-135)                 : rotate logs: '/data/blackbox/sequoia_param.dat.3' -> '/data/blackbox/sequoia_param.dat.4'
U 01-01 00:58:14.054 I tlmblackbox (telemetryd-135)                 : rotate logs: '/data/blackbox/sequoia_param.dat.2' -> '/data/blackbox/sequoia_param.dat.3'
U 01-01 00:58:14.055 I tlmblackbox (telemetryd-135)                 : rotate logs: '/data/blackbox/sequoia_param.dat.1' -> '/data/blackbox/sequoia_param.dat.2'
U 01-01 00:58:14.055 I tlmblackbox (telemetryd-135)                 : rotate logs: '/data/blackbox/sequoia_param.dat' -> '/data/blackbox/sequoia_param.dat.1'
U 01-01 00:58:14.055 I tlmblackbox (telemetryd-135)                 : Creating file '/data/blackbox/sequoia_param.dat'
K 01-01 00:10:18.196 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 00:10:20.650 I KERNEL                                       : Powering off maincam
K 01-01 00:47:54.985 I KERNEL                                       : Powering on maincam
K 01-01 00:47:55.096 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:47:55.157 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:47:55.157 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:47:55.157 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:47:55.157 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
K 01-01 00:47:57.611 I KERNEL                                       : Powering off maincam
K 01-01 00:58:12.126 I KERNEL                                       : Powering on maincam
K 01-01 00:58:12.235 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:58:12.297 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [eca3: -121]
K 01-01 00:58:12.297 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [f278: -121]
K 01-01 00:58:12.297 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [dc51: -121]
K 01-01 00:58:12.297 E KERNEL                                       : ov16825 2-0036: VCM I2C write failed [0dcc: -121]
U 01-01 00:58:14.114 I PLRM_imaging(palermo-128/Img_FSM-251)        : -------------------------------------------------------------------------------------------------------------------------------
K 01-01 00:58:14.751 I KERNEL                                       : Powering off maincam
